model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
gru,44.0,SO2,6,4.57396936416626,3.2863996028900146,-0.7982556653337172,32.44154357910156,540
gru,44.0,SO2,24,5.106847763061523,3.423478841781616,0.2442593660685397,27.912790298461914,540
gru,44.0,SO2,72,5.1618475914001465,3.3877804279327393,0.20896477906218092,28.13897705078125,540
gru_d,42.0,PM2.5,6,22.426607131958008,15.84196662902832,0.15569731824103783,45.76691818237305,540
gru_d,42.0,PM2.5,24,30.123905181884766,23.26403045654297,-0.6011378780929213,54.0919189453125,540
gru_d,42.0,PM2.5,72,32.66495895385742,25.198049545288086,-0.8665278005835535,59.376888275146484,540
gru_d,42.0,PM10,6,60.51676559448242,39.78874969482422,0.19212936840437922,42.852115631103516,540
gru_d,42.0,PM10,24,85.77300262451172,61.51769256591797,0.0013567755321400865,49.49650573730469,540
gru_d,42.0,PM10,72,89.25444030761719,65.2721939086914,-0.08551010564455819,53.97805404663086,540
gru_d,42.0,NO2,6,8.877679824829102,6.854925155639648,0.28752735252654227,28.262836456298828,540
gru_d,42.0,NO2,24,16.28966522216797,12.512965202331543,0.04564263232844867,33.68910598754883,540
gru_d,42.0,NO2,72,17.13006019592285,13.505366325378418,-0.06530267306539828,36.9238166809082,540
gru_d,42.0,O3,6,22.33009147644043,12.167129516601562,0.1337081335768282,69.5529556274414,540
gru_d,42.0,O3,24,23.926410675048828,12.837891578674316,0.051017219922167234,64.31539916992188,540
gru_d,42.0,O3,72,24.18694305419922,13.727099418640137,0.02000855619162034,70.41593170166016,540
gru_d,42.0,CO,6,0.4998193085193634,0.28719690442085266,0.1545092529988208,32.7978515625,540
gru_d,42.0,CO,24,0.7623488903045654,0.5413329005241394,-0.0724831659022791,41.473995208740234,540
gru_d,42.0,CO,72,0.8118699789047241,0.5772027373313904,-0.21651651050258724,44.382484436035156,540
gru_d,42.0,SO2,6,3.8087422847747803,2.5945029258728027,-0.24688972166610323,25.53076171875,540
gru_d,42.0,SO2,24,4.852238655090332,3.2101268768310547,0.3177378663153152,26.580074310302734,540
gru_d,42.0,SO2,72,5.150862693786621,3.430164098739624,0.21232790808649982,29.252037048339844,540
gru_d,43.0,PM2.5,6,25.369556427001953,17.47072410583496,-0.0804302308716307,47.08908462524414,540
gru_d,43.0,PM2.5,24,32.85059356689453,22.966571807861328,-0.9041124452850935,58.00461196899414,540
gru_d,43.0,PM2.5,72,30.493152618408203,23.073890686035156,-0.6265780612510379,56.409244537353516,540
gru_d,43.0,PM10,6,60.48662567138672,39.70695495605469,0.19293386652674038,41.907615661621094,540
gru_d,43.0,PM10,24,90.94242858886719,63.17164993286133,-0.12264433854459145,52.15699005126953,540
gru_d,43.0,PM10,72,92.56300354003906,68.27140808105469,-0.1674791699181306,55.42991256713867,540
gru_d,43.0,NO2,6,8.590902328491211,6.59859561920166,0.33281415139387205,27.328109741210938,540
gru_d,43.0,NO2,24,15.841530799865723,12.135786056518555,0.0974298994421594,33.25143814086914,540
gru_d,43.0,NO2,72,16.853811264038086,13.308096885681152,-0.031220340781304312,36.322959899902344,540
gru_d,43.0,O3,6,22.383312225341797,12.38308048248291,0.12957382240348048,70.70638275146484,540
gru_d,43.0,O3,24,23.9895076751709,12.853135108947754,0.046005394973804625,64.91382598876953,540
gru_d,43.0,O3,72,24.41399574279785,13.545945167541504,0.0015229749643661528,69.66514587402344,540
gru_d,43.0,CO,6,0.5143978595733643,0.31538906693458557,0.10446808286815712,35.42913818359375,540
gru_d,43.0,CO,24,0.7794827222824097,0.5571320652961731,-0.12123303593189627,42.053340911865234,540
gru_d,43.0,CO,72,0.8303670287132263,0.5995314717292786,-0.27258037464359286,44.114986419677734,540
gru_d,43.0,SO2,6,3.75415301322937,2.632016181945801,-0.21140348470553616,26.208141326904297,540
gru_d,43.0,SO2,24,4.7182698249816895,3.132568836212158,0.3548919025060415,25.916730880737305,540
gru_d,43.0,SO2,72,4.800172328948975,3.1948413848876953,0.31593225464083885,26.305267333984375,540
gru_d,44.0,PM2.5,6,25.47735595703125,17.643993377685547,-0.08963175541147428,49.7688102722168,540
gru_d,44.0,PM2.5,24,31.506927490234375,23.49457550048828,-0.7515327525667046,55.71119689941406,540
gru_d,44.0,PM2.5,72,32.89667892456055,25.918472290039062,-0.8931033512308335,58.96597671508789,540
gru_d,44.0,PM10,6,59.880638122558594,38.86064147949219,0.20902413535217512,41.870506286621094,540
